40.49,-80.06
40.49,-80.07
40.49,-80.05
40.43,-79.96
40.43,-79.98
40.43,-79.97
40.43,-79.99
40.44,-79.97
40.43,-80.06
40.44,-80.07
40.43,-80.05
40.43,-80.07
40.49,-79.93
40.43,-79.94
40.43,-79.95
40.37,-79.91
40.44,-79.90
40.49,-79.97
40.49,-79.98
40.37,-76.09
40.39,-80.00
40.39,-79.99
40.39,-79.98
40.43,-80.02
40.43,-80.01
40.44,-80.02
40.43,-80.00
40.49,-79.99
40.44,-79.95
40.44,-79.96
40.37,-79.99
40.44,-79.94
40.49,-80.02
40.49,-79.90
40.49,-79.92
40.49,-79.89
40.49,-79.91
40.39,-80.04
40.39,-80.05
40.39,-80.03
40.44,-79.92
40.43,-79.93
40.43,-79.92
40.43,-79.89
40.43,-79.88
40.44,-79.99
40.44,-80.00
40.44,-79.98
40.39,-80.07
40.44,-80.04
40.39,-80.06
40.44,-80.05
40.43,-80.03
40.44,-80.03
40.44,-79.89
40.44,-79.87
40.44,-79.88
40.49,-79.95
40.49,-79.96
40.49,-79.99
40.49,-80.00
40.49,-80.01
40.49,-80.02
40.49,-80.03
40.49,-80.04
40.39,-80.02
40.38,-80.01
40.38,-80.02
40.39,-80.01
40.37,-79.98
40.38,-79.98
40.37,-79.96
40.39,-79.97
40.38,-79.99
40.38,-80.04
40.26,-74.86
40.37,-80.01
40.38,-80.00
40.37,-80.03
40.37,-80.04
40.37,-80.02
40.37,-80.00
40.38,-80.05
40.49,-79.87
40.49,-79.88
34.81,-86.97
40.37,-80.09
40.37,-80.08
40.48,-79.95
40.48,-80.06
40.48,-80.07
40.48,-80.05
40.48,-79.93
40.48,-79.97
40.48,-79.98
40.48,-79.99
40.48,-80.02
40.48,-79.90
40.48,-79.92
40.48,-79.89
40.48,-79.91
40.48,-79.96
40.48,-79.99
40.48,-80.00
40.48,-80.01
40.48,-80.02
40.48,-80.03
40.48,-80.04
40.48,-79.87
40.48,-79.88
40.47,-79.95
40.47,-80.06
40.47,-80.07
40.47,-80.05
40.47,-79.93
40.47,-79.97
40.47,-79.98
40.47,-79.99
40.47,-80.02
40.47,-79.90
40.47,-79.92
40.47,-79.89
40.47,-79.91
40.47,-79.96
40.47,-79.99
40.47,-80.00
40.47,-80.01
40.47,-80.02
40.47,-80.03
40.47,-80.04
40.47,-80.08
40.47,-80.09
40.47,-80.10
40.47,-79.87
40.47,-79.88
40.46,-79.97
40.46,-80.08
40.46,-80.05
40.46,-80.06
40.46,-79.92
40.46,-79.93
40.46,-79.94
40.46,-79.90
40.46,-79.89
40.46,-79.91
40.46,-79.88
40.46,-80.01
40.46,-80.00
40.46,-79.98
40.46,-79.99
40.46,-79.95
40.46,-80.03
40.46,-80.04
40.46,-80.02
40.46,-80.07
40.46,-80.09
40.46,-80.10
40.46,-80.11
40.46,-80.12
40.46,-79.87
40.45,-80.05
40.45,-80.06
40.45,-80.07
40.45,-80.08
40.45,-80.09
40.45,-80.10
40.45,-80.11
40.45,-79.91
40.45,-79.90
40.45,-80.00
40.45,-80.01
40.45,-79.95
40.45,-79.87
40.45,-79.89
40.45,-79.99
40.45,-79.98
40.45,-80.02
40.45,-79.94
40.45,-79.93
40.45,-80.03
40.41,-79.94
40.41,-79.95
40.41,-79.96
40.41,-79.97
40.41,-79.93
40.41,-79.99
40.41,-79.98
40.41,-80.03
40.41,-80.02
40.41,-80.01
40.42,-79.97
40.42,-79.95
40.42,-79.94
40.42,-79.98
40.42,-79.99
40.42,-79.96
40.42,-80.06
40.42,-79.99
40.42,-80.03
40.42,-79.93
40.42,-79.92
40.42,-79.89
40.42,-79.90
40.42,-80.05
40.42,-80.04
40.42,-80.01
40.40,-79.99
40.40,-79.98
40.40,-79.97
40.40,-79.96
40.40,-80.03
40.40,-80.04
40.40,-80.06
40.40,-80.07
40.40,-80.02
40.40,-80.01
40.40,-80.00
