37.17,-121.66
37.17,-121.67
37.17,-121.68
37.17,-121.69
37.17,-121.70
37.17,-121.71
37.17,-121.73
37.17,-121.74
37.17,-121.82
37.18,-121.66
37.18,-121.67
37.18,-121.68
37.18,-121.69
37.18,-121.70
37.18,-121.71
37.18,-121.73
37.18,-121.74
37.18,-121.75
37.18,-121.76
37.19,-121.66
37.19,-121.67
37.19,-121.68
37.19,-121.69
37.19,-121.70
37.19,-121.71
37.19,-121.78
37.20,-121.84
37.20,-121.85
37.21,-121.81
37.21,-121.82
37.21,-121.83
37.21,-121.84
37.21,-121.85
37.21,-121.86
37.21,-121.87
37.22,-121.78
37.22,-121.79
37.22,-121.80
37.22,-121.81
37.22,-121.82
37.22,-121.83
37.22,-121.84
37.22,-121.85
37.22,-121.86
37.22,-121.87
37.22,-121.88
37.23,-121.76
37.23,-121.77
37.23,-121.78
37.23,-121.79
37.23,-121.80
37.23,-121.81
37.23,-121.82
37.23,-121.83
37.23,-121.84
37.23,-121.85
37.23,-121.86
37.23,-121.87
37.23,-121.88
37.23,-121.89
37.23,-121.90
37.24,-121.77
37.24,-121.78
37.24,-121.79
37.24,-121.80
37.24,-121.81
37.24,-121.82
37.24,-121.83
37.24,-121.84
37.24,-121.85
37.24,-121.86
37.24,-121.87
37.24,-121.88
37.24,-121.89
37.24,-121.90
37.24,-121.91
37.25,-121.78
37.25,-121.79
37.25,-121.80
37.25,-121.81
37.25,-121.82
37.25,-121.83
37.25,-121.84
37.25,-121.85
37.25,-121.86
37.25,-121.87
37.25,-121.88
37.25,-121.89
37.25,-121.90
37.25,-121.91
37.25,-121.92
37.25,-121.93
37.25,-121.94
37.26,-121.78
37.26,-121.79
37.26,-121.80
37.26,-121.81
37.26,-121.82
37.26,-121.83
37.26,-121.84
37.26,-121.85
37.26,-121.86
37.26,-121.87
37.26,-121.88
37.26,-121.89
37.26,-121.90
37.26,-121.91
37.26,-121.92
37.26,-121.93
37.26,-121.95
37.27,-121.77
37.27,-121.78
37.27,-121.79
37.27,-121.80
37.27,-121.81
37.27,-121.82
37.27,-121.83
37.27,-121.84
37.27,-121.85
37.27,-121.86
37.27,-121.87
37.27,-121.88
37.27,-121.89
37.27,-121.90
37.27,-121.91
37.27,-121.92
37.27,-121.93
37.28,-121.78
37.28,-121.79
37.28,-121.80
37.28,-121.81
37.28,-121.82
37.28,-121.83
37.28,-121.84
37.28,-121.85
37.28,-121.86
37.28,-121.87
37.28,-121.88
37.28,-121.89
37.28,-121.90
37.28,-121.91
37.28,-121.92
37.28,-121.98
37.28,-121.99
37.29,-121.76
37.29,-121.77
37.29,-121.78
37.29,-121.79
37.29,-121.80
37.29,-121.81
37.29,-121.82
37.29,-121.83
37.29,-121.84
37.29,-121.85
37.29,-121.86
37.29,-121.87
37.29,-121.88
37.29,-121.89
37.29,-121.91
37.29,-121.97
37.29,-121.98
37.29,-121.99
37.29,-122.00
37.29,-122.03
37.30,-121.77
37.30,-121.78
37.30,-121.79
37.30,-121.80
37.30,-121.81
37.30,-121.82
37.30,-121.83
37.30,-121.84
37.30,-121.85
37.30,-121.86
37.30,-121.87
37.30,-121.88
37.30,-121.89
37.30,-121.90
37.30,-121.91
37.30,-121.92
37.30,-121.93
37.30,-121.94
37.30,-121.95
37.30,-121.96
37.30,-121.97
37.30,-121.98
37.30,-121.99
37.30,-122.00
37.31,-121.77
37.31,-121.78
37.31,-121.79
37.31,-121.80
37.31,-121.81
37.31,-121.82
37.31,-121.83
37.31,-121.84
37.31,-121.85
37.31,-121.86
37.31,-121.87
37.31,-121.88
37.31,-121.89
37.31,-121.90
37.31,-121.91
37.31,-121.92
37.31,-121.93
37.31,-121.94
37.31,-121.95
37.31,-121.96
37.31,-121.97
37.31,-121.98
37.31,-121.99
37.31,-122.00
37.31,-122.03
37.32,-121.77
37.32,-121.78
37.32,-121.79
37.32,-121.80
37.32,-121.81
37.32,-121.82
37.32,-121.83
37.32,-121.84
37.32,-121.85
37.32,-121.86
37.32,-121.87
37.32,-121.88
37.32,-121.89
37.32,-121.90
37.32,-121.91
37.32,-121.92
37.32,-121.93
37.32,-121.94
37.32,-121.95
37.32,-121.96
37.32,-121.97
37.32,-121.98
37.32,-121.99
37.33,-121.79
37.33,-121.80
37.33,-121.81
37.33,-121.82
37.33,-121.83
37.33,-121.84
37.33,-121.85
37.33,-121.86
37.33,-121.87
37.33,-121.88
37.33,-121.89
37.33,-121.90
37.33,-121.91
37.33,-121.92
37.34,-121.80
37.34,-121.81
37.34,-121.82
37.34,-121.83
37.34,-121.84
37.34,-121.85
37.34,-121.86
37.34,-121.87
37.34,-121.88
37.34,-121.89
37.34,-121.90
37.34,-121.91
37.34,-121.92
37.34,-121.93
37.34,-121.94
37.35,-121.80
37.35,-121.81
37.35,-121.82
37.35,-121.83
37.35,-121.85
37.35,-121.86
37.35,-121.87
37.35,-121.88
37.35,-121.89
37.35,-121.90
37.35,-121.91
37.35,-121.93
37.36,-121.82
37.36,-121.83
37.36,-121.84
37.36,-121.85
37.36,-121.86
37.36,-121.87
37.36,-121.88
37.36,-121.89
37.36,-121.90
37.36,-121.91
37.36,-121.92
37.36,-121.93
37.37,-121.80
37.37,-121.81
37.37,-121.82
37.37,-121.83
37.37,-121.84
37.37,-121.85
37.37,-121.86
37.37,-121.87
37.37,-121.88
37.37,-121.89
37.37,-121.90
37.37,-121.91
37.37,-121.92
37.37,-121.93
37.38,-121.83
37.38,-121.84
37.38,-121.85
37.38,-121.86
37.38,-121.87
37.38,-121.88
37.38,-121.89
37.38,-121.90
37.38,-121.91
37.38,-121.92
37.38,-121.93
37.39,-121.82
37.39,-121.83
37.39,-121.84
37.39,-121.85
37.39,-121.86
37.39,-121.87
37.39,-121.88
37.39,-121.89
37.39,-121.91
37.39,-121.90
37.39,-121.92
37.39,-121.93
37.39,-121.94
37.40,-121.85
37.40,-121.86
37.40,-121.87
37.40,-121.88
37.40,-121.89
37.40,-121.90
37.40,-121.91
37.40,-121.92
37.40,-121.93
37.41,-121.83
37.41,-121.86
37.41,-121.87
37.41,-121.88
37.41,-121.89
37.41,-121.94
37.41,-121.95
37.41,-121.96
37.42,-121.86
37.42,-121.87
37.42,-121.88
37.42,-121.89
37.42,-121.95
37.42,-121.96
37.42,-121.97
37.43,-121.94
37.43,-121.95
37.43,-121.96
37.43,-121.97
37.43,-121.98
37.44,-121.94
37.44,-121.95
37.44,-121.96
37.44,-121.97
37.44,-121.98
37.44,-121.99
37.45,-121.97
37.45,-121.98
37.45,-121.99
