43.01,-89.48
43.01,-89.49
43.01,-89.50
43.01,-89.51
43.01,-89.52
43.01,-89.53
43.02,-89.27
43.02,-89.28
43.02,-89.29
43.02,-89.30
43.02,-89.33
43.02,-89.34
43.02,-89.35
43.02,-89.47
43.02,-89.48
43.02,-89.49
43.02,-89.50
43.02,-89.51
43.02,-89.52
43.02,-89.53
43.03,-89.27
43.03,-89.28
43.03,-89.29
43.03,-89.30
43.03,-89.31
43.03,-89.33
43.03,-89.34
43.03,-89.35
43.03,-89.36
43.03,-89.37
43.03,-89.38
43.03,-89.39
43.03,-89.40
43.03,-89.41
43.03,-89.42
43.03,-89.43
43.03,-89.44
43.03,-89.45
43.03,-89.46
43.03,-89.47
43.03,-89.48
43.03,-89.49
43.03,-89.50
43.03,-89.51
43.03,-89.52
43.03,-89.53
43.04,-89.27
43.04,-89.28
43.04,-89.29
43.04,-89.30
43.04,-89.31
43.04,-89.32
43.04,-89.33
43.04,-89.34
43.04,-89.35
43.04,-89.36
43.04,-89.37
43.04,-89.38
43.04,-89.39
43.04,-89.40
43.04,-89.41
43.04,-89.42
43.04,-89.43
43.04,-89.44
43.04,-89.45
43.04,-89.46
43.04,-89.47
43.04,-89.48
43.04,-89.49
43.04,-89.50
43.04,-89.51
43.04,-89.52
43.04,-89.53
43.05,-89.26
43.05,-89.27
43.05,-89.28
43.05,-89.29
43.05,-89.30
43.05,-89.31
43.05,-89.32
43.05,-89.33
43.05,-89.34
43.05,-89.39
43.05,-89.40
43.05,-89.41
43.05,-89.42
43.05,-89.43
43.05,-89.44
43.05,-89.45
43.05,-89.46
43.05,-89.47
43.05,-89.48
43.05,-89.49
43.05,-89.50
43.05,-89.51
43.05,-89.52
43.05,-89.53
43.06,-89.26
43.06,-89.27
43.06,-89.28
43.06,-89.29
43.06,-89.30
43.06,-89.31
43.06,-89.32
43.06,-89.33
43.06,-89.34
43.06,-89.39
43.06,-89.40
43.06,-89.41
43.06,-89.42
43.06,-89.43
43.06,-89.44
43.06,-89.45
43.06,-89.46
43.06,-89.47
43.06,-89.48
43.06,-89.49
43.06,-89.50
43.06,-89.51
43.06,-89.52
43.06,-89.53
43.07,-89.26
43.07,-89.27
43.07,-89.28
43.07,-89.29
43.07,-89.30
43.07,-89.31
43.07,-89.32
43.07,-89.33
43.07,-89.34
43.07,-89.39
43.07,-89.40
43.07,-89.41
43.07,-89.42
43.07,-89.43
43.07,-89.44
43.07,-89.45
43.07,-89.46
43.07,-89.47
43.07,-89.48
43.07,-89.49
43.07,-89.50
43.07,-89.51
43.07,-89.52
43.07,-89.53
43.08,-89.26
43.08,-89.27
43.08,-89.28
43.08,-89.29
43.08,-89.30
43.08,-89.31
43.08,-89.32
43.08,-89.36
43.08,-89.37
43.08,-89.38
43.08,-89.39
43.08,-89.40
43.08,-89.41
43.08,-89.42
43.08,-89.43
43.08,-89.44
43.08,-89.45
43.08,-89.46
43.08,-89.47
43.08,-89.48
43.08,-89.49
43.08,-89.50
43.08,-89.51
43.08,-89.52
43.08,-89.53
43.09,-89.26
43.09,-89.27
43.09,-89.28
43.09,-89.29
43.09,-89.30
43.09,-89.31
43.09,-89.32
43.09,-89.33
43.09,-89.34
43.09,-89.35
43.09,-89.36
43.09,-89.37
43.10,-89.26
43.10,-89.27
43.10,-89.28
43.10,-89.29
43.10,-89.30
43.10,-89.31
43.10,-89.32
43.10,-89.33
43.10,-89.34
43.10,-89.35
43.10,-89.36
43.10,-89.37
43.11,-89.26
43.11,-89.27
43.11,-89.28
43.11,-89.29
43.11,-89.30
43.11,-89.31
43.11,-89.32
43.11,-89.33
43.11,-89.34
43.11,-89.35
43.11,-89.36
43.11,-89.37
43.12,-89.26
43.12,-89.27
43.12,-89.28
43.12,-89.29
43.12,-89.30
43.12,-89.31
43.12,-89.32
43.12,-89.33
43.12,-89.34
43.12,-89.35
43.12,-89.36
43.12,-89.37
43.13,-89.28
43.13,-89.29
43.13,-89.30
43.13,-89.31
43.13,-89.32
43.13,-89.33
43.13,-89.34
43.13,-89.35
43.13,-89.36
43.13,-89.37
43.13,-89.38
43.13,-89.39
43.13,-89.40
43.14,-89.29
43.14,-89.30
43.14,-89.31
43.14,-89.32
43.14,-89.33
43.14,-89.34
43.14,-89.35
43.14,-89.36
43.14,-89.37
43.14,-89.38
43.14,-89.39
43.14,-89.40
43.15,-89.29
43.15,-89.30
43.15,-89.31
43.15,-89.32
43.15,-89.33
43.15,-89.34
43.15,-89.35
43.15,-89.36
43.15,-89.37
43.15,-89.38
43.15,-89.39
43.15,-89.40
