40.70,-111.81
40.70,-111.82
40.70,-111.83
40.70,-111.84
40.70,-111.85
40.70,-111.86
40.70,-111.87
40.70,-111.88
40.70,-111.89
40.70,-111.90
40.70,-111.91
40.70,-111.92
40.70,-111.93
40.70,-111.94
40.70,-111.95
40.70,-111.96
40.70,-111.97
40.70,-111.98
40.70,-111.99
40.70,-112.00
40.70,-112.01
40.70,-112.02
40.70,-112.03
40.70,-112.04
40.70,-112.05
40.70,-112.06
40.70,-112.07
40.71,-111.81
40.71,-111.82
40.71,-111.83
40.71,-111.84
40.71,-111.85
40.71,-111.86
40.71,-111.87
40.71,-111.88
40.71,-111.89
40.71,-111.90
40.71,-111.91
40.71,-111.92
40.71,-111.93
40.71,-111.94
40.71,-111.95
40.71,-111.96
40.71,-111.97
40.71,-111.98
40.71,-111.99
40.71,-112.00
40.71,-112.01
40.71,-112.02
40.71,-112.03
40.71,-112.04
40.71,-112.05
40.71,-112.06
40.71,-112.07
40.72,-111.81
40.72,-111.82
40.72,-111.83
40.72,-111.84
40.72,-111.85
40.72,-111.86
40.72,-111.87
40.72,-111.88
40.72,-111.89
40.72,-111.90
40.72,-111.91
40.72,-111.92
40.72,-111.93
40.72,-111.94
40.72,-111.95
40.72,-111.96
40.72,-111.97
40.72,-111.98
40.72,-111.99
40.72,-112.00
40.72,-112.01
40.72,-112.02
40.72,-112.03
40.72,-112.04
40.72,-112.05
40.72,-112.06
40.72,-112.07
40.73,-111.81
40.73,-111.82
40.73,-111.83
40.73,-111.84
40.73,-111.85
40.73,-111.86
40.73,-111.87
40.73,-111.88
40.73,-111.89
40.73,-111.90
40.73,-111.91
40.73,-111.92
40.73,-111.93
40.73,-111.94
40.73,-111.95
40.73,-111.96
40.73,-111.97
40.73,-111.98
40.73,-111.99
40.73,-112.00
40.73,-112.01
40.73,-112.02
40.73,-112.03
40.73,-112.04
40.73,-112.05
40.73,-112.06
40.73,-112.07
40.74,-111.81
40.74,-111.82
40.74,-111.83
40.74,-111.84
40.74,-111.85
40.74,-111.86
40.74,-111.87
40.74,-111.88
40.74,-111.89
40.74,-111.90
40.74,-111.91
40.74,-111.92
40.74,-111.93
40.74,-111.94
40.74,-111.95
40.74,-111.96
40.74,-111.97
40.74,-111.98
40.74,-111.99
40.74,-112.00
40.74,-112.01
40.74,-112.02
40.74,-112.03
40.74,-112.04
40.74,-112.05
40.74,-112.06
40.74,-112.07
40.75,-111.83
40.75,-111.84
40.75,-111.85
40.75,-111.86
40.75,-111.87
40.75,-111.88
40.75,-111.89
40.75,-111.90
40.75,-111.91
40.75,-111.92
40.75,-111.93
40.75,-111.94
40.75,-111.95
40.75,-111.96
40.75,-111.97
40.75,-111.98
40.75,-111.99
40.75,-112.00
40.75,-112.01
40.75,-112.02
40.75,-112.03
40.75,-112.04
40.75,-112.05
40.75,-112.06
40.75,-112.07
40.76,-111.82
40.76,-111.83
40.76,-111.84
40.76,-111.85
40.76,-111.86
40.76,-111.87
40.76,-111.88
40.76,-111.89
40.76,-111.90
40.76,-111.91
40.76,-111.92
40.76,-111.93
40.76,-111.94
40.76,-111.95
40.76,-111.96
40.76,-111.97
40.76,-111.98
40.76,-111.99
40.76,-112.00
40.76,-112.01
40.76,-112.02
40.76,-112.03
40.76,-112.04
40.76,-112.05
40.76,-112.06
40.76,-112.07
40.76,-112.08
40.77,-111.86
40.77,-111.87
40.77,-111.88
40.77,-111.89
40.77,-111.90
40.77,-111.91
40.77,-111.92
40.77,-111.93
40.77,-111.94
40.77,-111.95
40.77,-111.96
40.77,-111.97
40.77,-111.98
40.77,-111.99
40.77,-112.00
40.77,-112.01
40.77,-112.02
40.77,-112.03
40.77,-112.04
40.77,-112.05
40.77,-112.06
40.77,-112.07
40.77,-112.08
40.77,-112.09
40.77,-112.10
40.78,-111.86
40.78,-111.87
40.78,-111.88
40.78,-111.89
40.78,-111.90
40.78,-111.91
40.78,-111.92
40.78,-111.93
40.78,-111.94
40.78,-111.95
40.78,-111.96
40.78,-111.97
40.78,-111.98
40.78,-111.99
40.78,-112.00
40.78,-112.01
40.78,-112.02
40.78,-112.03
40.78,-112.04
40.78,-112.05
40.78,-112.06
40.78,-112.07
40.78,-112.08
40.78,-112.09
40.78,-112.10
40.79,-111.86
40.79,-111.87
40.79,-111.88
40.79,-111.89
40.79,-111.90
40.79,-111.91
40.79,-111.92
40.79,-111.93
40.79,-111.94
40.79,-111.95
40.79,-111.96
40.79,-111.97
40.79,-111.98
40.79,-111.99
40.79,-112.00
40.79,-112.01
40.79,-112.02
40.79,-112.03
40.79,-112.04
40.79,-112.05
40.79,-112.06
40.79,-112.07
40.79,-112.08
40.79,-112.09
40.79,-112.10
40.80,-111.88
40.80,-111.89
40.80,-111.90
40.80,-111.91
40.80,-111.92
40.80,-111.93
40.80,-111.94
40.80,-111.95
40.80,-111.96
40.80,-111.97
40.80,-111.98
40.80,-111.99
40.80,-112.00
40.80,-112.01
40.80,-112.02
40.80,-112.03
40.80,-112.04
40.80,-112.05
40.80,-112.06
40.80,-112.07
40.80,-112.08
40.80,-112.09
40.80,-112.10
40.81,-111.88
40.81,-111.89
40.81,-111.90
40.81,-111.91
40.81,-111.92
40.81,-111.93
40.81,-111.94
40.81,-111.95
40.81,-111.96
40.81,-111.97
40.81,-111.98
40.81,-111.99
40.81,-112.00
40.81,-112.01
40.81,-112.02
40.81,-112.03
40.81,-112.04
40.81,-112.05
40.81,-112.06
40.81,-112.07
40.81,-112.08
40.81,-112.09
40.81,-112.10
